# P=64 nodes=1 M=63 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu date=2026-09-12T00:27:34
partner,partner_host,class,nwds,bytes,nloop,t_half_s,mb_per_s
59,ccc0391.campuscluster.illinois.edu,intra,56172,449376,20,8.818780000e-05,5095.6708
59,ccc0391.campuscluster.illinois.edu,intra,57071,456568,20,8.872132500e-05,5146.0909
59,ccc0391.campuscluster.illinois.edu,intra,57985,463880,20,8.984417500e-05,5163.1617
59,ccc0391.campuscluster.illinois.edu,intra,58913,471304,20,9.081527500e-05,5189.6996
59,ccc0391.campuscluster.illinois.edu,intra,59856,478848,20,9.161600000e-05,5226.6853
59,ccc0391.campuscluster.illinois.edu,intra,60814,486512,20,9.317445000e-05,5221.5173
59,ccc0391.campuscluster.illinois.edu,intra,61788,494304,20,9.390282500e-05,5263.9950
59,ccc0391.campuscluster.illinois.edu,intra,62777,502216,20,9.461642500e-05,5307.9156
59,ccc0391.campuscluster.illinois.edu,intra,63782,510256,20,9.588730000e-05,5321.4138
59,ccc0391.campuscluster.illinois.edu,intra,64803,518424,20,9.675872500e-05,5357.9044
59,ccc0391.campuscluster.illinois.edu,intra,65840,526720,20,9.808520000e-05,5370.0252
59,ccc0391.campuscluster.illinois.edu,intra,66894,535152,20,9.943800000e-05,5381.7655
59,ccc0391.campuscluster.illinois.edu,intra,67965,543720,20,1.007321750e-04,5397.6795
59,ccc0391.campuscluster.illinois.edu,intra,69053,552424,20,1.018563000e-04,5423.5624
59,ccc0391.campuscluster.illinois.edu,intra,70158,561264,20,1.032466500e-04,5436.1473
59,ccc0391.campuscluster.illinois.edu,intra,71281,570248,20,1.045356000e-04,5455.0603
59,ccc0391.campuscluster.illinois.edu,intra,72422,579376,20,1.053674250e-04,5498.6254
59,ccc0391.campuscluster.illinois.edu,intra,73581,588648,20,1.060975500e-04,5548.1771
59,ccc0391.campuscluster.illinois.edu,intra,74759,598072,20,1.070463250e-04,5587.0391
59,ccc0391.campuscluster.illinois.edu,intra,75956,607648,20,1.088895500e-04,5580.4069
59,ccc0391.campuscluster.illinois.edu,intra,77172,617376,20,1.102037750e-04,5602.1311
59,ccc0391.campuscluster.illinois.edu,intra,78407,627256,20,1.120309500e-04,5598.9528
59,ccc0391.campuscluster.illinois.edu,intra,79662,637296,20,1.124174500e-04,5669.0131
59,ccc0391.campuscluster.illinois.edu,intra,80937,647496,20,1.139215250e-04,5683.7020
59,ccc0391.campuscluster.illinois.edu,intra,82233,657864,20,1.152011750e-04,5710.5668
59,ccc0391.campuscluster.illinois.edu,intra,83549,668392,20,1.163488500e-04,5744.7237
59,ccc0391.campuscluster.illinois.edu,intra,84886,679088,20,1.180057250e-04,5754.7039
59,ccc0391.campuscluster.illinois.edu,intra,86245,689960,20,1.192841000e-04,5784.1741
59,ccc0391.campuscluster.illinois.edu,intra,87625,701000,20,1.206987750e-04,5807.8468
59,ccc0391.campuscluster.illinois.edu,intra,89028,712224,20,1.219864500e-04,5838.5501
59,ccc0391.campuscluster.illinois.edu,intra,90453,723624,20,1.232758750e-04,5869.9563
59,ccc0391.campuscluster.illinois.edu,intra,91901,735208,20,1.249873500e-04,5882.2593
59,ccc0391.campuscluster.illinois.edu,intra,93372,746976,20,1.266414750e-04,5898.3520
59,ccc0391.campuscluster.illinois.edu,intra,94866,758928,20,1.275592000e-04,5949.6140
59,ccc0391.campuscluster.illinois.edu,intra,96384,771072,20,1.290232000e-04,5976.2275
59,ccc0391.campuscluster.illinois.edu,intra,97927,783416,20,1.441171500e-04,5435.9665
59,ccc0391.campuscluster.illinois.edu,intra,99494,795952,20,1.336133500e-04,5957.1293
59,ccc0391.campuscluster.illinois.edu,intra,101086,808688,20,1.347407250e-04,6001.8083
60,ccc0391.campuscluster.illinois.edu,intra,1,8,1000,1.138459000e-06,7.0270
60,ccc0391.campuscluster.illinois.edu,intra,2,16,1000,1.249748500e-06,12.8026
60,ccc0391.campuscluster.illinois.edu,intra,3,24,1000,1.436154000e-06,16.7113
60,ccc0391.campuscluster.illinois.edu,intra,4,32,1000,1.430659000e-06,22.3673
60,ccc0391.campuscluster.illinois.edu,intra,5,40,1000,1.455150000e-06,27.4886
60,ccc0391.campuscluster.illinois.edu,intra,6,48,1000,1.454975000e-06,32.9903
60,ccc0391.campuscluster.illinois.edu,intra,7,56,1000,1.739570500e-06,32.1919
60,ccc0391.campuscluster.illinois.edu,intra,8,64,1000,1.718761500e-06,37.2361
60,ccc0391.campuscluster.illinois.edu,intra,9,72,1000,1.740387000e-06,41.3701
60,ccc0391.campuscluster.illinois.edu,intra,10,80,1000,1.740933000e-06,45.9524
60,ccc0391.campuscluster.illinois.edu,intra,11,88,1000,1.768851000e-06,49.7498
60,ccc0391.campuscluster.illinois.edu,intra,12,96,1000,1.766040500e-06,54.3589
60,ccc0391.campuscluster.illinois.edu,intra,13,104,1000,1.786709500e-06,58.2076
60,ccc0391.campuscluster.illinois.edu,intra,14,112,1000,1.788448000e-06,62.6241
60,ccc0391.campuscluster.illinois.edu,intra,15,120,1000,1.795967000e-06,66.8164
60,ccc0391.campuscluster.illinois.edu,intra,16,128,1000,1.781359500e-06,71.8552
60,ccc0391.campuscluster.illinois.edu,intra,17,136,1000,1.803892000e-06,75.3925
60,ccc0391.campuscluster.illinois.edu,intra,18,144,1000,1.801031500e-06,79.9542
60,ccc0391.campuscluster.illinois.edu,intra,19,152,1000,1.828267500e-06,83.1388
60,ccc0391.campuscluster.illinois.edu,intra,20,160,1000,1.826600000e-06,87.5944
60,ccc0391.campuscluster.illinois.edu,intra,21,168,1000,1.862828000e-06,90.1855
60,ccc0391.campuscluster.illinois.edu,intra,22,176,1000,1.857733000e-06,94.7391
60,ccc0391.campuscluster.illinois.edu,intra,23,184,1000,2.566327500e-06,71.6978
60,ccc0391.campuscluster.illinois.edu,intra,24,192,1000,2.557345500e-06,75.0778
60,ccc0391.campuscluster.illinois.edu,intra,25,200,1000,2.561433500e-06,78.0813
60,ccc0391.campuscluster.illinois.edu,intra,26,208,1000,2.570946000e-06,80.9041
60,ccc0391.campuscluster.illinois.edu,intra,27,216,1000,2.578009500e-06,83.7856
60,ccc0391.campuscluster.illinois.edu,intra,28,224,1000,2.582843500e-06,86.7261
60,ccc0391.campuscluster.illinois.edu,intra,29,232,1000,2.795434000e-06,82.9925
60,ccc0391.campuscluster.illinois.edu,intra,30,240,1000,2.689319500e-06,89.2419
60,ccc0391.campuscluster.illinois.edu,intra,31,248,1000,2.698962500e-06,91.8872
60,ccc0391.campuscluster.illinois.edu,intra,32,256,1000,2.697755000e-06,94.8937
60,ccc0391.campuscluster.illinois.edu,intra,33,264,1000,2.718103000e-06,97.1266
60,ccc0391.campuscluster.illinois.edu,intra,34,272,1000,2.723253000e-06,99.8805
60,ccc0391.campuscluster.illinois.edu,intra,35,280,1000,2.730687000e-06,102.5383
60,ccc0391.campuscluster.illinois.edu,intra,36,288,1000,2.726815000e-06,105.6177
60,ccc0391.campuscluster.illinois.edu,intra,37,296,1000,2.767416000e-06,106.9590
60,ccc0391.campuscluster.illinois.edu,intra,38,304,1000,2.776914500e-06,109.4740
60,ccc0391.campuscluster.illinois.edu,intra,39,312,1000,2.775681500e-06,112.4048
60,ccc0391.campuscluster.illinois.edu,intra,40,320,1000,2.775261000e-06,115.3045
60,ccc0391.campuscluster.illinois.edu,intra,41,328,1000,2.841736000e-06,115.4224
60,ccc0391.campuscluster.illinois.edu,intra,42,336,1000,2.793154500e-06,120.2941
60,ccc0391.campuscluster.illinois.edu,intra,43,344,1000,2.806354500e-06,122.5790
60,ccc0391.campuscluster.illinois.edu,intra,44,352,1000,2.853979000e-06,123.3366
60,ccc0391.campuscluster.illinois.edu,intra,45,360,1000,2.849971500e-06,126.3171
60,ccc0391.campuscluster.illinois.edu,intra,46,368,1000,2.856609000e-06,128.8241
60,ccc0391.campuscluster.illinois.edu,intra,47,376,1000,2.866327500e-06,131.1783
60,ccc0391.campuscluster.illinois.edu,intra,48,384,1000,2.861979500e-06,134.1729
60,ccc0391.campuscluster.illinois.edu,intra,49,392,1000,2.848624000e-06,137.6103
60,ccc0391.campuscluster.illinois.edu,intra,50,400,1000,2.848083500e-06,140.4453
60,ccc0391.campuscluster.illinois.edu,intra,51,408,1000,2.868150500e-06,142.2519
60,ccc0391.campuscluster.illinois.edu,intra,52,416,1000,2.866001500e-06,145.1500
60,ccc0391.campuscluster.illinois.edu,intra,53,424,1000,2.954683500e-06,143.5010
60,ccc0391.campuscluster.illinois.edu,intra,54,432,1000,2.927703500e-06,147.5559
60,ccc0391.campuscluster.illinois.edu,intra,55,440,1000,2.915735500e-06,150.9053
60,ccc0391.campuscluster.illinois.edu,intra,56,448,1000,2.939194500e-06,152.4227
60,ccc0391.campuscluster.illinois.edu,intra,57,456,1000,2.918721000e-06,156.2328
60,ccc0391.campuscluster.illinois.edu,intra,58,464,1000,2.924627000e-06,158.6527
60,ccc0391.campuscluster.illinois.edu,intra,59,472,1000,3.009051500e-06,156.8601
60,ccc0391.campuscluster.illinois.edu,intra,60,480,1000,2.912124000e-06,164.8281
60,ccc0391.campuscluster.illinois.edu,intra,61,488,1000,2.960034000e-06,164.8630
60,ccc0391.campuscluster.illinois.edu,intra,62,496,1000,2.959162000e-06,167.6150
60,ccc0391.campuscluster.illinois.edu,intra,64,512,1000,2.948688000e-06,173.6365
60,ccc0391.campuscluster.illinois.edu,intra,66,528,1000,2.961997500e-06,178.2581
60,ccc0391.campuscluster.illinois.edu,intra,68,544,1000,2.965374000e-06,183.4507
60,ccc0391.campuscluster.illinois.edu,intra,70,560,1000,3.006752000e-06,186.2475
60,ccc0391.campuscluster.illinois.edu,intra,72,576,1000,3.014702000e-06,191.0637
60,ccc0391.campuscluster.illinois.edu,intra,74,592,1000,3.060308000e-06,193.4446
60,ccc0391.campuscluster.illinois.edu,intra,76,608,1000,3.060042000e-06,198.6901
60,ccc0391.campuscluster.illinois.edu,intra,78,624,1000,3.300910500e-06,189.0388
60,ccc0391.campuscluster.illinois.edu,intra,80,640,1000,3.181907000e-06,201.1372
60,ccc0391.campuscluster.illinois.edu,intra,82,656,1000,3.032991500e-06,216.2881
60,ccc0391.campuscluster.illinois.edu,intra,84,672,1000,3.041958000e-06,220.9103
60,ccc0391.campuscluster.illinois.edu,intra,86,688,1000,3.104857000e-06,221.5883
60,ccc0391.campuscluster.illinois.edu,intra,88,704,1000,3.110166500e-06,226.3544
60,ccc0391.campuscluster.illinois.edu,intra,90,720,1000,3.126778000e-06,230.2690
60,ccc0391.campuscluster.illinois.edu,intra,92,736,1000,3.129192500e-06,235.2044
60,ccc0391.campuscluster.illinois.edu,intra,94,752,1000,3.156228500e-06,238.2590
60,ccc0391.campuscluster.illinois.edu,intra,96,768,1000,3.164459000e-06,242.6955
60,ccc0391.campuscluster.illinois.edu,intra,98,784,1000,3.169959500e-06,247.3218
60,ccc0391.campuscluster.illinois.edu,intra,100,800,980,3.183162245e-06,251.3224
60,ccc0391.campuscluster.illinois.edu,intra,102,816,961,3.234420395e-06,252.2863
60,ccc0391.campuscluster.illinois.edu,intra,104,832,943,3.231344645e-06,257.4780
60,ccc0391.campuscluster.illinois.edu,intra,106,848,925,3.262289189e-06,259.9402
60,ccc0391.campuscluster.illinois.edu,intra,108,864,909,3.262507701e-06,264.8270
60,ccc0391.campuscluster.illinois.edu,intra,110,880,892,3.287002242e-06,267.7211
60,ccc0391.campuscluster.illinois.edu,intra,112,896,877,3.284526226e-06,272.7943
60,ccc0391.campuscluster.illinois.edu,intra,114,912,862,3.308654872e-06,275.6407
60,ccc0391.campuscluster.illinois.edu,intra,116,928,847,3.314464581e-06,279.9849
60,ccc0391.campuscluster.illinois.edu,intra,118,944,833,3.363320528e-06,280.6750
60,ccc0391.campuscluster.illinois.edu,intra,120,960,819,3.363727106e-06,285.3977
60,ccc0391.campuscluster.illinois.edu,intra,122,976,806,3.382094913e-06,288.5785
60,ccc0391.campuscluster.illinois.edu,intra,124,992,793,3.388069357e-06,292.7921
60,ccc0391.campuscluster.illinois.edu,intra,127,1016,775,3.411578710e-06,297.8093
60,ccc0391.campuscluster.illinois.edu,intra,130,1040,757,3.440726552e-06,302.2617
60,ccc0391.campuscluster.illinois.edu,intra,133,1064,740,3.474989189e-06,306.1880
60,ccc0391.campuscluster.illinois.edu,intra,136,1088,724,3.487734807e-06,311.9503
60,ccc0391.campuscluster.illinois.edu,intra,139,1112,709,3.504214386e-06,317.3322
60,ccc0391.campuscluster.illinois.edu,intra,142,1136,694,3.533476225e-06,321.4964
60,ccc0391.campuscluster.illinois.edu,intra,145,1160,680,3.557861765e-06,326.0385
60,ccc0391.campuscluster.illinois.edu,intra,148,1184,666,3.563406907e-06,332.2663
60,ccc0391.campuscluster.illinois.edu,intra,151,1208,653,3.606454058e-06,334.9551
60,ccc0391.campuscluster.illinois.edu,intra,154,1232,641,3.626415757e-06,339.7294
60,ccc0391.campuscluster.illinois.edu,intra,157,1256,628,3.671012739e-06,342.1399
60,ccc0391.campuscluster.illinois.edu,intra,160,1280,617,3.673350891e-06,348.4557
60,ccc0391.campuscluster.illinois.edu,intra,163,1304,606,3.711410891e-06,351.3489
60,ccc0391.campuscluster.illinois.edu,intra,166,1328,595,3.742080672e-06,354.8828
60,ccc0391.campuscluster.illinois.edu,intra,169,1352,584,3.768440069e-06,358.7691
60,ccc0391.campuscluster.illinois.edu,intra,172,1376,574,3.758392857e-06,366.1139
60,ccc0391.campuscluster.illinois.edu,intra,175,1400,564,3.755555851e-06,372.7810
60,ccc0391.campuscluster.illinois.edu,intra,178,1424,555,3.803947748e-06,374.3479
60,ccc0391.campuscluster.illinois.edu,intra,181,1448,546,3.844226190e-06,376.6688
60,ccc0391.campuscluster.illinois.edu,intra,184,1472,537,3.875621974e-06,379.8100
60,ccc0391.campuscluster.illinois.edu,intra,187,1496,529,3.856714556e-06,387.8949
60,ccc0391.campuscluster.illinois.edu,intra,191,1528,518,3.893702703e-06,392.4285
60,ccc0391.campuscluster.illinois.edu,intra,195,1560,507,3.900530572e-06,399.9456
60,ccc0391.campuscluster.illinois.edu,intra,199,1592,497,3.920460765e-06,406.0747
60,ccc0391.campuscluster.illinois.edu,intra,203,1624,487,3.930657084e-06,413.1625
60,ccc0391.campuscluster.illinois.edu,intra,207,1656,478,3.942129707e-06,420.0775
60,ccc0391.campuscluster.illinois.edu,intra,211,1688,469,3.974937100e-06,424.6608
60,ccc0391.campuscluster.illinois.edu,intra,215,1720,460,4.020254348e-06,427.8336
60,ccc0391.campuscluster.illinois.edu,intra,219,1752,452,4.050592920e-06,432.5293
60,ccc0391.campuscluster.illinois.edu,intra,223,1784,444,4.068438063e-06,438.4975
60,ccc0391.campuscluster.illinois.edu,intra,227,1816,436,4.082344037e-06,444.8425
60,ccc0391.campuscluster.illinois.edu,intra,231,1848,429,4.128671329e-06,447.6016
60,ccc0391.campuscluster.illinois.edu,intra,235,1880,421,4.169561758e-06,450.8867
60,ccc0391.campuscluster.illinois.edu,intra,239,1912,414,4.182077295e-06,457.1891
60,ccc0391.campuscluster.illinois.edu,intra,243,1944,408,4.221860294e-06,460.4605
60,ccc0391.campuscluster.illinois.edu,intra,247,1976,401,4.243826683e-06,465.6175
60,ccc0391.campuscluster.illinois.edu,intra,251,2008,395,4.291549367e-06,467.8963
60,ccc0391.campuscluster.illinois.edu,intra,256,2048,387,4.323878553e-06,473.6488
60,ccc0391.campuscluster.illinois.edu,intra,261,2088,380,4.471301316e-06,466.9781
60,ccc0391.campuscluster.illinois.edu,intra,266,2128,373,4.415768097e-06,481.9094
60,ccc0391.campuscluster.illinois.edu,intra,271,2168,366,4.420811475e-06,490.4077
60,ccc0391.campuscluster.illinois.edu,intra,276,2208,359,4.450357939e-06,496.1399
60,ccc0391.campuscluster.illinois.edu,intra,281,2248,353,4.516635977e-06,497.7156
60,ccc0391.campuscluster.illinois.edu,intra,286,2288,347,4.550903458e-06,502.7573
60,ccc0391.campuscluster.illinois.edu,intra,291,2328,341,4.569205279e-06,509.4978
60,ccc0391.campuscluster.illinois.edu,intra,296,2368,335,4.616767164e-06,512.9130
60,ccc0391.campuscluster.illinois.edu,intra,301,2408,330,4.672769697e-06,515.3261
60,ccc0391.campuscluster.illinois.edu,intra,306,2448,324,4.695183642e-06,521.3854
60,ccc0391.campuscluster.illinois.edu,intra,311,2488,319,4.753183386e-06,523.4387
60,ccc0391.campuscluster.illinois.edu,intra,316,2528,314,4.804380573e-06,526.1865
60,ccc0391.campuscluster.illinois.edu,intra,322,2576,308,4.857086039e-06,530.3591
60,ccc0391.campuscluster.illinois.edu,intra,328,2624,303,4.861531353e-06,539.7476
60,ccc0391.campuscluster.illinois.edu,intra,334,2672,297,4.911976431e-06,543.9766
60,ccc0391.campuscluster.illinois.edu,intra,340,2720,292,4.950058219e-06,549.4885
60,ccc0391.campuscluster.illinois.edu,intra,346,2768,287,5.017287456e-06,551.6925
60,ccc0391.campuscluster.illinois.edu,intra,352,2816,282,5.051445035e-06,557.4642
60,ccc0391.campuscluster.illinois.edu,intra,358,2864,277,5.108790614e-06,560.6023
60,ccc0391.campuscluster.illinois.edu,intra,364,2912,273,5.147146520e-06,565.7504
60,ccc0391.campuscluster.illinois.edu,intra,370,2960,268,5.209958955e-06,568.1427
60,ccc0391.campuscluster.illinois.edu,intra,376,3008,264,5.260643939e-06,571.7931
60,ccc0391.campuscluster.illinois.edu,intra,383,3064,259,5.287040541e-06,579.5303
60,ccc0391.campuscluster.illinois.edu,intra,390,3120,255,5.359719608e-06,582.1200
60,ccc0391.campuscluster.illinois.edu,intra,397,3176,250,5.385742000e-06,589.7052
60,ccc0391.campuscluster.illinois.edu,intra,404,3232,246,5.393225610e-06,599.2703
60,ccc0391.campuscluster.illinois.edu,intra,411,3288,242,5.516088843e-06,596.0745
60,ccc0391.campuscluster.illinois.edu,intra,418,3344,238,5.515050420e-06,606.3408
60,ccc0391.campuscluster.illinois.edu,intra,425,3400,234,5.594487179e-06,607.7411
60,ccc0391.campuscluster.illinois.edu,intra,432,3456,230,5.632063043e-06,613.6295
60,ccc0391.campuscluster.illinois.edu,intra,439,3512,226,5.697497788e-06,616.4109
60,ccc0391.campuscluster.illinois.edu,intra,447,3576,222,5.718382883e-06,625.3516
60,ccc0391.campuscluster.illinois.edu,intra,455,3640,218,5.820087156e-06,625.4202
60,ccc0391.campuscluster.illinois.edu,intra,463,3704,215,5.889439535e-06,628.9223
60,ccc0391.campuscluster.illinois.edu,intra,471,3768,211,5.945841232e-06,633.7203
60,ccc0391.campuscluster.illinois.edu,intra,479,3832,207,5.952562802e-06,643.7563
60,ccc0391.campuscluster.illinois.edu,intra,487,3896,204,6.030571078e-06,646.0416
60,ccc0391.campuscluster.illinois.edu,intra,495,3960,201,6.074149254e-06,651.9432
60,ccc0391.campuscluster.illinois.edu,intra,503,4024,198,6.170154040e-06,652.1717
60,ccc0391.campuscluster.illinois.edu,intra,512,4096,194,6.271914948e-06,653.0701
60,ccc0391.campuscluster.illinois.edu,intra,521,4168,191,6.323871728e-06,659.0899
60,ccc0391.campuscluster.illinois.edu,intra,530,4240,187,6.331925134e-06,669.6226
60,ccc0391.campuscluster.illinois.edu,intra,539,4312,184,6.408182065e-06,672.8897
60,ccc0391.campuscluster.illinois.edu,intra,548,4384,181,6.439279006e-06,680.8216
60,ccc0391.campuscluster.illinois.edu,intra,557,4456,178,6.521691011e-06,683.2584
60,ccc0391.campuscluster.illinois.edu,intra,566,4528,176,6.622443182e-06,683.7356
60,ccc0391.campuscluster.illinois.edu,intra,576,4608,173,6.655393064e-06,692.3708
60,ccc0391.campuscluster.illinois.edu,intra,586,4688,170,6.708188235e-06,698.8474
60,ccc0391.campuscluster.illinois.edu,intra,596,4768,167,6.758023952e-06,705.5317
60,ccc0391.campuscluster.illinois.edu,intra,606,4848,164,6.800304878e-06,712.9092
60,ccc0391.campuscluster.illinois.edu,intra,616,4928,161,6.915071429e-06,712.6463
60,ccc0391.campuscluster.illinois.edu,intra,626,5008,159,6.954037736e-06,720.1572
60,ccc0391.campuscluster.illinois.edu,intra,637,5096,156,7.052349359e-06,722.5961
60,ccc0391.campuscluster.illinois.edu,intra,648,5184,153,7.130356209e-06,727.0324
60,ccc0391.campuscluster.illinois.edu,intra,659,5272,151,7.195139073e-06,732.7169
60,ccc0391.campuscluster.illinois.edu,intra,670,5360,148,7.251020270e-06,739.2063
60,ccc0391.campuscluster.illinois.edu,intra,681,5448,146,7.359613014e-06,740.2563
60,ccc0391.campuscluster.illinois.edu,intra,692,5536,144,7.387243056e-06,749.4000
60,ccc0391.campuscluster.illinois.edu,intra,704,5632,141,7.482886525e-06,752.6507
60,ccc0391.campuscluster.illinois.edu,intra,716,5728,139,7.564892086e-06,757.1820
60,ccc0391.campuscluster.illinois.edu,intra,728,5824,136,7.688264706e-06,757.5181
60,ccc0391.campuscluster.illinois.edu,intra,740,5920,134,7.688921642e-06,769.9389
60,ccc0391.campuscluster.illinois.edu,intra,752,6016,132,7.837977273e-06,767.5450
60,ccc0391.campuscluster.illinois.edu,intra,765,6120,130,7.926576923e-06,772.0861
60,ccc0391.campuscluster.illinois.edu,intra,778,6224,128,7.965941406e-06,781.3264
60,ccc0391.campuscluster.illinois.edu,intra,791,6328,126,8.033460317e-06,787.7054
60,ccc0391.campuscluster.illinois.edu,intra,804,6432,124,8.109947581e-06,793.1001
60,ccc0391.campuscluster.illinois.edu,intra,817,6536,122,8.174823770e-06,799.5279
60,ccc0391.campuscluster.illinois.edu,intra,831,6648,120,8.315825000e-06,799.4396
60,ccc0391.campuscluster.illinois.edu,intra,845,6760,118,8.410754237e-06,803.7329
60,ccc0391.campuscluster.illinois.edu,intra,859,6872,116,8.455663793e-06,812.7097
60,ccc0391.campuscluster.illinois.edu,intra,873,6984,114,8.597109649e-06,812.3660
60,ccc0391.campuscluster.illinois.edu,intra,887,7096,112,8.673566964e-06,818.1179
60,ccc0391.campuscluster.illinois.edu,intra,902,7216,110,8.740868182e-06,825.5473
60,ccc0391.campuscluster.illinois.edu,intra,917,7336,108,8.854546296e-06,828.5009
60,ccc0391.campuscluster.illinois.edu,intra,932,7456,107,8.888046729e-06,838.8795
60,ccc0391.campuscluster.illinois.edu,intra,947,7576,105,9.078476190e-06,834.5013
60,ccc0391.campuscluster.illinois.edu,intra,963,7704,103,9.150140777e-06,841.9543
60,ccc0391.campuscluster.illinois.edu,intra,979,7832,101,9.245579208e-06,847.1076
60,ccc0391.campuscluster.illinois.edu,intra,995,7960,100,9.351160000e-06,851.2313
60,ccc0391.campuscluster.illinois.edu,intra,1011,8088,98,9.389877551e-06,861.3531
60,ccc0391.campuscluster.illinois.edu,intra,1028,8224,97,1.639788660e-05,501.5280
60,ccc0391.campuscluster.illinois.edu,intra,1045,8360,95,1.749763158e-05,477.7789
60,ccc0391.campuscluster.illinois.edu,intra,1062,8496,93,1.748033333e-05,486.0319
60,ccc0391.campuscluster.illinois.edu,intra,1080,8640,92,1.783913587e-05,484.3284
60,ccc0391.campuscluster.illinois.edu,intra,1098,8784,90,1.782172778e-05,492.8815
60,ccc0391.campuscluster.illinois.edu,intra,1116,8928,89,1.818339888e-05,490.9973
60,ccc0391.campuscluster.illinois.edu,intra,1134,9072,88,1.811502273e-05,500.7998
60,ccc0391.campuscluster.illinois.edu,intra,1153,9224,86,1.847420349e-05,499.2908
60,ccc0391.campuscluster.illinois.edu,intra,1172,9376,85,1.863474118e-05,503.1462
60,ccc0391.campuscluster.illinois.edu,intra,1191,9528,83,1.891869880e-05,503.6287
60,ccc0391.campuscluster.illinois.edu,intra,1211,9688,82,1.917513415e-05,505.2377
60,ccc0391.campuscluster.illinois.edu,intra,1231,9848,81,1.935669753e-05,508.7645
60,ccc0391.campuscluster.illinois.edu,intra,1251,10008,79,1.970615823e-05,507.8615
60,ccc0391.campuscluster.illinois.edu,intra,1272,10176,78,1.985160897e-05,512.6033
60,ccc0391.campuscluster.illinois.edu,intra,1293,10344,77,2.000578571e-05,517.0504
60,ccc0391.campuscluster.illinois.edu,intra,1314,10512,75,2.043321333e-05,514.4565
60,ccc0391.campuscluster.illinois.edu,intra,1336,10688,74,2.049724324e-05,521.4360
60,ccc0391.campuscluster.illinois.edu,intra,1358,10864,73,2.064332877e-05,526.2717
60,ccc0391.campuscluster.illinois.edu,intra,1380,11040,72,2.096141667e-05,526.6820
60,ccc0391.campuscluster.illinois.edu,intra,1403,11224,71,2.129700704e-05,527.0224
60,ccc0391.campuscluster.illinois.edu,intra,1426,11408,70,2.126153571e-05,536.5558
60,ccc0391.campuscluster.illinois.edu,intra,1449,11592,68,2.166491176e-05,535.0587
60,ccc0391.campuscluster.illinois.edu,intra,1473,11784,67,2.189840299e-05,538.1214
60,ccc0391.campuscluster.illinois.edu,intra,1497,11976,66,2.220727273e-05,539.2828
60,ccc0391.campuscluster.illinois.edu,intra,1521,12168,65,2.253066154e-05,540.0640
60,ccc0391.campuscluster.illinois.edu,intra,1546,12368,64,2.291713281e-05,539.6836
60,ccc0391.campuscluster.illinois.edu,intra,1571,12568,63,2.308107937e-05,544.5153
60,ccc0391.campuscluster.illinois.edu,intra,1597,12776,62,2.313113710e-05,552.3291
60,ccc0391.campuscluster.illinois.edu,intra,1623,12984,61,2.340654098e-05,554.7167
60,ccc0391.campuscluster.illinois.edu,intra,1649,13192,60,2.335614167e-05,564.8193
60,ccc0391.campuscluster.illinois.edu,intra,1676,13408,59,2.362201695e-05,567.6061
60,ccc0391.campuscluster.illinois.edu,intra,1703,13624,58,2.400157759e-05,567.6294
60,ccc0391.campuscluster.illinois.edu,intra,1731,13848,57,2.453400877e-05,564.4410
60,ccc0391.campuscluster.illinois.edu,intra,1759,14072,56,2.464363393e-05,571.0197
60,ccc0391.campuscluster.illinois.edu,intra,1788,14304,55,2.479295455e-05,576.9381
60,ccc0391.campuscluster.illinois.edu,intra,1817,14536,54,2.515941667e-05,577.7558
60,ccc0391.campuscluster.illinois.edu,intra,1847,14776,54,2.552018519e-05,578.9927
60,ccc0391.campuscluster.illinois.edu,intra,1877,15016,53,2.570869811e-05,584.0825
60,ccc0391.campuscluster.illinois.edu,intra,1908,15264,52,2.594153846e-05,588.4000
60,ccc0391.campuscluster.illinois.edu,intra,1939,15512,51,2.629254902e-05,589.9770
60,ccc0391.campuscluster.illinois.edu,intra,1971,15768,50,2.691307000e-05,585.8863
60,ccc0391.campuscluster.illinois.edu,intra,2003,16024,49,2.702782653e-05,592.8705
60,ccc0391.campuscluster.illinois.edu,intra,2036,16288,49,2.707731633e-05,601.5367
60,ccc0391.campuscluster.illinois.edu,intra,2069,16552,48,2.749636458e-05,601.9705
60,ccc0391.campuscluster.illinois.edu,intra,2103,16824,47,2.756222340e-05,610.4007
60,ccc0391.campuscluster.illinois.edu,intra,2137,17096,46,2.765806522e-05,618.1199
60,ccc0391.campuscluster.illinois.edu,intra,2172,17376,45,2.822726667e-05,615.5750
60,ccc0391.campuscluster.illinois.edu,intra,2207,17656,45,2.837821111e-05,622.1675
60,ccc0391.campuscluster.illinois.edu,intra,2243,17944,44,2.890921591e-05,620.7017
60,ccc0391.campuscluster.illinois.edu,intra,2279,18232,43,2.942517442e-05,619.6055
60,ccc0391.campuscluster.illinois.edu,intra,2316,18528,43,2.961845349e-05,625.5560
60,ccc0391.campuscluster.illinois.edu,intra,2354,18832,42,2.977702381e-05,632.4339
60,ccc0391.campuscluster.illinois.edu,intra,2392,19136,41,3.003045122e-05,637.2199
60,ccc0391.campuscluster.illinois.edu,intra,2431,19448,41,3.059774390e-05,635.6024
60,ccc0391.campuscluster.illinois.edu,intra,2470,19760,40,3.121816250e-05,632.9649
60,ccc0391.campuscluster.illinois.edu,intra,2510,20080,39,3.170662821e-05,633.3061
