# P=256 nodes=2 M=255 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu cpu0=0 socket0=0 date=2026-09-14T23:32:52
partner,partner_host,partner_cpu,partner_socket,class,nwds,bytes,nloop,t_half_s,mb_per_s
85,ccc0391.campuscluster.illinois.edu,106,1,intra,728,5824,136,5.250400735e-06,1109.2487
85,ccc0391.campuscluster.illinois.edu,106,1,intra,740,5920,134,5.288578358e-06,1119.3935
85,ccc0391.campuscluster.illinois.edu,106,1,intra,752,6016,132,5.346659091e-06,1125.1886
85,ccc0391.campuscluster.illinois.edu,106,1,intra,765,6120,130,5.390534615e-06,1135.3234
85,ccc0391.campuscluster.illinois.edu,106,1,intra,778,6224,128,5.448542969e-06,1142.3237
85,ccc0391.campuscluster.illinois.edu,106,1,intra,791,6328,126,5.496503968e-06,1151.2773
85,ccc0391.campuscluster.illinois.edu,106,1,intra,804,6432,124,5.547907258e-06,1159.3561
85,ccc0391.campuscluster.illinois.edu,106,1,intra,817,6536,122,5.619967213e-06,1162.9961
85,ccc0391.campuscluster.illinois.edu,106,1,intra,831,6648,120,5.658450000e-06,1174.8800
85,ccc0391.campuscluster.illinois.edu,106,1,intra,845,6760,118,5.727271186e-06,1180.3178
85,ccc0391.campuscluster.illinois.edu,106,1,intra,859,6872,116,5.777387931e-06,1189.4649
85,ccc0391.campuscluster.illinois.edu,106,1,intra,873,6984,114,5.815736842e-06,1200.8796
85,ccc0391.campuscluster.illinois.edu,106,1,intra,887,7096,112,5.882191964e-06,1206.3530
85,ccc0391.campuscluster.illinois.edu,106,1,intra,902,7216,110,5.969472727e-06,1208.8170
85,ccc0391.campuscluster.illinois.edu,106,1,intra,917,7336,108,6.020689815e-06,1218.4650
85,ccc0391.campuscluster.illinois.edu,106,1,intra,932,7456,107,6.042224299e-06,1233.9827
85,ccc0391.campuscluster.illinois.edu,106,1,intra,947,7576,105,6.122004762e-06,1237.5031
85,ccc0391.campuscluster.illinois.edu,106,1,intra,963,7704,103,6.175854369e-06,1247.4387
85,ccc0391.campuscluster.illinois.edu,106,1,intra,979,7832,101,6.277465347e-06,1247.6373
85,ccc0391.campuscluster.illinois.edu,106,1,intra,995,7960,100,6.286890000e-06,1266.1268
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1011,8088,98,6.362596939e-06,1271.1791
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1028,8224,97,8.547072165e-06,962.2008
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1045,8360,95,8.605942105e-06,971.4218
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1062,8496,93,8.621505376e-06,985.4428
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1080,8640,92,8.678032609e-06,995.6174
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1098,8784,90,8.709566667e-06,1008.5462
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1116,8928,89,8.776702247e-06,1017.2386
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1134,9072,88,8.827363636e-06,1027.7134
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1153,9224,86,8.876075581e-06,1039.1980
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1172,9376,85,8.999717647e-06,1041.8105
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1191,9528,83,8.957108434e-06,1063.7361
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1211,9688,82,9.045573171e-06,1071.0211
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1231,9848,81,8.984203704e-06,1096.1461
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1251,10008,79,9.055158228e-06,1105.2264
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1272,10176,78,9.063224359e-06,1122.7792
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1293,10344,77,9.171948052e-06,1127.7866
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1314,10512,75,9.148900000e-06,1148.9906
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1336,10688,74,9.177148649e-06,1164.6319
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1358,10864,73,9.275136986e-06,1171.3035
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1380,11040,72,9.236493056e-06,1195.2588
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1403,11224,71,9.303366197e-06,1206.4450
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1426,11408,70,9.387900000e-06,1215.1812
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1449,11592,68,9.378176471e-06,1236.0612
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1473,11784,67,9.428649254e-06,1249.8079
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1497,11976,66,9.485818182e-06,1262.5163
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1521,12168,65,9.575030769e-06,1270.8053
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1546,12368,64,9.630406250e-06,1284.2657
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1571,12568,63,9.635761905e-06,1304.3079
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1597,12776,62,9.732282258e-06,1312.7445
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1623,12984,61,9.717557377e-06,1336.1382
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1649,13192,60,9.801041667e-06,1345.9794
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1676,13408,59,9.809322034e-06,1366.8631
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1703,13624,58,9.797508621e-06,1390.5576
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1731,13848,57,9.903912281e-06,1398.2353
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1759,14072,56,9.923241071e-06,1418.0851
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1788,14304,55,9.920500000e-06,1441.8628
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1817,14536,54,1.005764815e-05,1445.2683
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1847,14776,54,1.006951852e-05,1467.3989
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1877,15016,53,1.015658491e-05,1478.4497
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1908,15264,52,1.020315385e-05,1496.0080
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1939,15512,51,1.023152941e-05,1516.0979
85,ccc0391.campuscluster.illinois.edu,106,1,intra,1971,15768,50,1.027896000e-05,1534.0073
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2003,16024,49,1.031227551e-05,1553.8763
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2036,16288,49,1.043169388e-05,1561.3955
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2069,16552,48,1.053410417e-05,1571.2774
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2103,16824,47,1.065571277e-05,1578.8714
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2137,17096,46,1.075090217e-05,1590.1921
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2172,17376,45,1.081926667e-05,1606.0238
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2207,17656,45,1.090074444e-05,1619.7059
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2243,17944,44,1.111137500e-05,1614.9216
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2279,18232,43,1.114261628e-05,1636.2405
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2316,18528,43,1.134077907e-05,1633.7502
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2354,18832,42,1.141877381e-05,1649.2139
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2392,19136,41,1.139254878e-05,1679.6944
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2431,19448,41,1.172525610e-05,1658.6418
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2470,19760,40,1.181926250e-05,1671.8471
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2510,20080,39,1.185771795e-05,1693.4118
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2551,20408,39,1.208994872e-05,1688.0138
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2592,20736,38,1.223027632e-05,1695.4646
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2634,21072,37,1.233078378e-05,1708.8938
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2677,21416,37,1.246387838e-05,1718.2453
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2720,21760,36,1.258523611e-05,1729.0101
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2764,22112,36,1.267873611e-05,1744.0224
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2809,22472,35,1.286824286e-05,1746.3146
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2854,22832,35,1.298115714e-05,1758.8571
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2900,23200,34,1.308273529e-05,1773.3295
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2947,23576,33,1.316084848e-05,1791.3739
85,ccc0391.campuscluster.illinois.edu,106,1,intra,2995,23960,33,1.342087879e-05,1785.2780
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3043,24344,32,1.356054688e-05,1795.2078
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3092,24736,32,1.374040625e-05,1800.2379
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3142,25136,31,1.376948387e-05,1825.4860
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3193,25544,31,1.392767742e-05,1834.0459
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3245,25960,30,1.414096667e-05,1835.8009
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3297,26376,30,1.410340000e-05,1870.1873
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3350,26800,29,1.436343103e-05,1865.8495
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3404,27232,29,1.447105172e-05,1881.8259
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3459,27672,28,1.465546429e-05,1888.1695
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3515,28120,28,1.474491071e-05,1907.0987
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3572,28576,27,1.479285185e-05,1931.7438
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3630,29040,27,1.494424074e-05,1943.2235
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3689,29512,27,1.519585185e-05,1942.1090
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3749,29992,26,1.531326923e-05,1958.5628
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3810,30480,26,1.541075000e-05,1977.8401
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3871,30968,25,1.547114000e-05,2001.6625
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3933,31464,25,1.552364000e-05,2026.8442
85,ccc0391.campuscluster.illinois.edu,106,1,intra,3996,31968,25,1.568874000e-05,2037.6397
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4060,32480,24,1.580058333e-05,2055.6203
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4125,33000,24,1.592143750e-05,2072.6772
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4192,33536,23,1.604239130e-05,2090.4614
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4260,34080,23,1.616523913e-05,2108.2274
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4329,34632,23,1.626932609e-05,2128.6684
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4399,35192,22,1.642618182e-05,2142.4334
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4470,35760,22,1.647079545e-05,2171.1155
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4542,36336,22,1.680572727e-05,2162.1201
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4615,36920,21,1.688442857e-05,2186.6301
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4689,37512,21,1.683216667e-05,2228.5901
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4765,38120,20,1.704232500e-05,2236.7840
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4842,38736,20,1.724700000e-05,2245.9558
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4920,39360,20,1.739977500e-05,2262.0982
85,ccc0391.campuscluster.illinois.edu,106,1,intra,4999,39992,20,1.735392500e-05,2304.4931
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5080,40640,20,1.751800000e-05,2319.8995
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5162,41296,20,1.772712500e-05,2329.5374
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5245,41960,20,1.777647500e-05,2360.4230
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5329,42632,20,1.799865000e-05,2368.6221
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5415,43320,20,1.809057500e-05,2394.6171
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5502,44016,20,1.826490000e-05,2409.8681
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5591,44728,20,1.833677500e-05,2439.2512
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5681,45448,20,1.865037500e-05,2436.8411
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5772,46176,20,1.877887500e-05,2458.9332
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5865,46920,20,1.914180000e-05,2451.1801
85,ccc0391.campuscluster.illinois.edu,106,1,intra,5959,47672,20,1.918815000e-05,2484.4500
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6055,48440,20,1.955457500e-05,2477.1697
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6152,49216,20,1.980955000e-05,2484.4583
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6251,50008,20,1.996912500e-05,2504.2660
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6352,50816,20,2.010485000e-05,2527.5493
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6454,51632,20,2.025540000e-05,2549.0486
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6558,52464,20,2.056872500e-05,2550.6686
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6663,53304,20,2.070700000e-05,2574.2020
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6770,54160,20,2.092742500e-05,2587.9916
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6879,55032,20,2.120142500e-05,2595.6746
85,ccc0391.campuscluster.illinois.edu,106,1,intra,6990,55920,20,2.134595000e-05,2619.7007
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7102,56816,20,2.156312500e-05,2634.8686
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7216,57728,20,2.178377500e-05,2650.0457
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7332,58656,20,2.205327500e-05,2659.7410
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7450,59600,20,2.232805000e-05,2669.2882
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7570,60560,20,2.256850000e-05,2683.3861
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7692,61536,20,2.278590000e-05,2700.6175
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7816,62528,20,2.308672500e-05,2708.3963
85,ccc0391.campuscluster.illinois.edu,106,1,intra,7942,63536,20,2.387397500e-05,2661.3080
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8070,64560,20,2.363300000e-05,2731.7734
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8200,65600,20,2.459557500e-05,2667.1464
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8332,66656,20,2.528487500e-05,2636.2005
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8466,67728,20,2.491542500e-05,2718.3161
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8602,68816,20,2.526107500e-05,2724.1913
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8740,69920,20,2.570967500e-05,2719.5988
85,ccc0391.campuscluster.illinois.edu,106,1,intra,8880,71040,20,2.599770000e-05,2732.5494
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9023,72184,20,2.619707500e-05,2755.4221
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9168,73344,20,2.669977500e-05,2746.9894
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9315,74520,20,2.695450000e-05,2764.6590
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9465,75720,20,2.734475000e-05,2769.0873
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9617,76936,20,2.748977500e-05,2798.7133
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9771,78168,20,2.788600000e-05,2803.1270
85,ccc0391.campuscluster.illinois.edu,106,1,intra,9928,79424,20,2.838722500e-05,2797.8783
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10087,80696,20,2.855952500e-05,2825.5372
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10249,81992,20,2.889515000e-05,2837.5696
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10414,83312,20,2.930997500e-05,2842.4453
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10581,84648,20,2.955840000e-05,2863.7545
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10751,86008,20,2.990632500e-05,2875.9134
85,ccc0391.campuscluster.illinois.edu,106,1,intra,10924,87392,20,3.020440000e-05,2893.3533
85,ccc0391.campuscluster.illinois.edu,106,1,intra,11099,88792,20,3.078922500e-05,2883.8660
85,ccc0391.campuscluster.illinois.edu,106,1,intra,11277,90216,20,3.132677500e-05,2879.8368
85,ccc0391.campuscluster.illinois.edu,106,1,intra,11458,91664,20,3.179287500e-05,2883.1617
85,ccc0391.campuscluster.illinois.edu,106,1,intra,11642,93136,20,3.238297500e-05,2876.0792
85,ccc0391.campuscluster.illinois.edu,106,1,intra,11829,94632,20,3.322332500e-05,2848.3603
85,ccc0391.campuscluster.illinois.edu,106,1,intra,12019,96152,20,3.336735000e-05,2881.6193
85,ccc0391.campuscluster.illinois.edu,106,1,intra,12212,97696,20,3.378690000e-05,2891.5349
85,ccc0391.campuscluster.illinois.edu,106,1,intra,12408,99264,20,3.421742500e-05,2900.9781
85,ccc0391.campuscluster.illinois.edu,106,1,intra,12607,100856,20,3.485337500e-05,2893.7226
85,ccc0391.campuscluster.illinois.edu,106,1,intra,12809,102472,20,3.573130000e-05,2867.8498
85,ccc0391.campuscluster.illinois.edu,106,1,intra,13014,104112,20,3.602460000e-05,2890.0251
85,ccc0391.campuscluster.illinois.edu,106,1,intra,13223,105784,20,3.663225000e-05,2887.7287
85,ccc0391.campuscluster.illinois.edu,106,1,intra,13435,107480,20,3.695960000e-05,2908.0401
85,ccc0391.campuscluster.illinois.edu,106,1,intra,13650,109200,20,3.738265000e-05,2921.1412
85,ccc0391.campuscluster.illinois.edu,106,1,intra,13869,110952,20,3.775485000e-05,2938.7483
85,ccc0391.campuscluster.illinois.edu,106,1,intra,14091,112728,20,3.834922500e-05,2939.5118
85,ccc0391.campuscluster.illinois.edu,106,1,intra,14317,114536,20,3.891252500e-05,2943.4225
85,ccc0391.campuscluster.illinois.edu,106,1,intra,14547,116376,20,3.927747500e-05,2962.9196
85,ccc0391.campuscluster.illinois.edu,106,1,intra,14780,118240,20,3.985457500e-05,2966.7861
85,ccc0391.campuscluster.illinois.edu,106,1,intra,15017,120136,20,4.057065000e-05,2961.1554
85,ccc0391.campuscluster.illinois.edu,106,1,intra,15258,122064,20,4.138445000e-05,2949.5136
85,ccc0391.campuscluster.illinois.edu,106,1,intra,15503,124024,20,4.174612500e-05,2970.9105
85,ccc0391.campuscluster.illinois.edu,106,1,intra,15752,126016,20,4.221902500e-05,2984.8155
85,ccc0391.campuscluster.illinois.edu,106,1,intra,16005,128040,20,4.281862500e-05,2990.2875
85,ccc0391.campuscluster.illinois.edu,106,1,intra,16262,130096,20,4.328200000e-05,3005.7761
85,ccc0391.campuscluster.illinois.edu,106,1,intra,16523,132184,20,4.412762500e-05,2995.4932
85,ccc0391.campuscluster.illinois.edu,106,1,intra,16788,134304,20,4.452685000e-05,3016.2475
85,ccc0391.campuscluster.illinois.edu,106,1,intra,17057,136456,20,4.497947500e-05,3033.7393
85,ccc0391.campuscluster.illinois.edu,106,1,intra,17330,138640,20,4.523192500e-05,3065.0917
85,ccc0391.campuscluster.illinois.edu,106,1,intra,17608,140864,20,4.635732500e-05,3038.6568
85,ccc0391.campuscluster.illinois.edu,106,1,intra,17890,143120,20,4.729080000e-05,3026.3815
85,ccc0391.campuscluster.illinois.edu,106,1,intra,18177,145416,20,4.821005000e-05,3016.3005
85,ccc0391.campuscluster.illinois.edu,106,1,intra,18468,147744,20,4.910775000e-05,3008.5679
85,ccc0391.campuscluster.illinois.edu,106,1,intra,18764,150112,20,5.012440000e-05,2994.7890
85,ccc0391.campuscluster.illinois.edu,106,1,intra,19065,152520,20,5.075835000e-05,3004.8258
85,ccc0391.campuscluster.illinois.edu,106,1,intra,19371,154968,20,5.136547500e-05,3016.9681
85,ccc0391.campuscluster.illinois.edu,106,1,intra,19681,157448,20,5.186117500e-05,3035.9513
85,ccc0391.campuscluster.illinois.edu,106,1,intra,19996,159968,20,5.242772500e-05,3051.2100
85,ccc0391.campuscluster.illinois.edu,106,1,intra,20316,162528,20,5.358015000e-05,3033.3622
85,ccc0391.campuscluster.illinois.edu,106,1,intra,20642,165136,20,5.426217500e-05,3043.2986
85,ccc0391.campuscluster.illinois.edu,106,1,intra,20973,167784,20,5.523677500e-05,3037.5416
85,ccc0391.campuscluster.illinois.edu,106,1,intra,21309,170472,20,5.580135000e-05,3054.9799
85,ccc0391.campuscluster.illinois.edu,106,1,intra,21650,173200,20,5.643752500e-05,3068.8801
85,ccc0391.campuscluster.illinois.edu,106,1,intra,21997,175976,20,5.681602500e-05,3097.2952
85,ccc0391.campuscluster.illinois.edu,106,1,intra,22349,178792,20,5.773847500e-05,3096.5833
85,ccc0391.campuscluster.illinois.edu,106,1,intra,22707,181656,20,5.842505000e-05,3109.2143
85,ccc0391.campuscluster.illinois.edu,106,1,intra,23071,184568,20,5.913135000e-05,3121.3223
85,ccc0391.campuscluster.illinois.edu,106,1,intra,23441,187528,20,6.032187500e-05,3108.7893
85,ccc0391.campuscluster.illinois.edu,106,1,intra,23817,190536,20,6.120677500e-05,3112.9887
85,ccc0391.campuscluster.illinois.edu,106,1,intra,24199,193592,20,6.225675000e-05,3109.5745
85,ccc0391.campuscluster.illinois.edu,106,1,intra,24587,196696,20,6.284035000e-05,3130.0908
85,ccc0391.campuscluster.illinois.edu,106,1,intra,24981,199848,20,6.332752500e-05,3155.7842
85,ccc0391.campuscluster.illinois.edu,106,1,intra,25381,203048,20,6.432062500e-05,3156.8101
85,ccc0391.campuscluster.illinois.edu,106,1,intra,25788,206304,20,6.494557500e-05,3176.5675
85,ccc0391.campuscluster.illinois.edu,106,1,intra,26201,209608,20,3.812830000e-05,5497.4389
85,ccc0391.campuscluster.illinois.edu,106,1,intra,26621,212968,20,2.444927500e-05,8710.6059
85,ccc0391.campuscluster.illinois.edu,106,1,intra,27047,216376,20,2.485730000e-05,8704.7266
85,ccc0391.campuscluster.illinois.edu,106,1,intra,27480,219840,20,2.499132500e-05,8796.6524
85,ccc0391.campuscluster.illinois.edu,106,1,intra,27920,223360,20,2.522175000e-05,8855.8486
85,ccc0391.campuscluster.illinois.edu,106,1,intra,28367,226936,20,2.543265000e-05,8923.0182
85,ccc0391.campuscluster.illinois.edu,106,1,intra,28821,230568,20,2.568940000e-05,8975.2194
85,ccc0391.campuscluster.illinois.edu,106,1,intra,29283,234264,20,2.573420000e-05,9103.2167
85,ccc0391.campuscluster.illinois.edu,106,1,intra,29752,238016,20,2.630305000e-05,9048.9886
85,ccc0391.campuscluster.illinois.edu,106,1,intra,30229,241832,20,2.641450000e-05,9155.2746
85,ccc0391.campuscluster.illinois.edu,106,1,intra,30713,245704,20,2.724607500e-05,9017.9595
85,ccc0391.campuscluster.illinois.edu,106,1,intra,31205,249640,20,2.738857500e-05,9114.7495
85,ccc0391.campuscluster.illinois.edu,106,1,intra,31705,253640,20,2.769415000e-05,9158.6129
85,ccc0391.campuscluster.illinois.edu,106,1,intra,32213,257704,20,2.817732500e-05,9145.7936
85,ccc0391.campuscluster.illinois.edu,106,1,intra,32729,261832,20,2.865622500e-05,9137.0025
85,ccc0391.campuscluster.illinois.edu,106,1,intra,33253,266024,20,2.900687500e-05,9171.0672
85,ccc0391.campuscluster.illinois.edu,106,1,intra,33786,270288,20,2.948027500e-05,9168.4355
85,ccc0391.campuscluster.illinois.edu,106,1,intra,34327,274616,20,2.963932500e-05,9265.2582
85,ccc0391.campuscluster.illinois.edu,106,1,intra,34877,279016,20,3.028530000e-05,9212.9185
85,ccc0391.campuscluster.illinois.edu,106,1,intra,35436,283488,20,3.060965000e-05,9261.3931
85,ccc0391.campuscluster.illinois.edu,106,1,intra,36003,288024,20,3.047740000e-05,9450.4124
85,ccc0391.campuscluster.illinois.edu,106,1,intra,36580,292640,20,3.107027500e-05,9418.6485
85,ccc0391.campuscluster.illinois.edu,106,1,intra,37166,297328,20,3.123007500e-05,9520.5663
85,ccc0391.campuscluster.illinois.edu,106,1,intra,37761,302088,20,3.162880000e-05,9551.0421
85,ccc0391.campuscluster.illinois.edu,106,1,intra,38366,306928,20,3.199727500e-05,9592.3168
85,ccc0391.campuscluster.illinois.edu,106,1,intra,38980,311840,20,3.244110000e-05,9612.4977
85,ccc0391.campuscluster.illinois.edu,106,1,intra,39604,316832,20,3.274090000e-05,9676.9484
85,ccc0391.campuscluster.illinois.edu,106,1,intra,40238,321904,20,3.334077500e-05,9654.9645
85,ccc0391.campuscluster.illinois.edu,106,1,intra,40882,327056,20,3.346302500e-05,9773.6532
85,ccc0391.campuscluster.illinois.edu,106,1,intra,41537,332296,20,3.407067500e-05,9753.1381
85,ccc0391.campuscluster.illinois.edu,106,1,intra,42202,337616,20,3.474820000e-05,9716.0716
85,ccc0391.campuscluster.illinois.edu,106,1,intra,42878,343024,20,3.544875000e-05,9676.6177
85,ccc0391.campuscluster.illinois.edu,106,1,intra,43565,348520,20,3.587582500e-05,9714.6198
85,ccc0391.campuscluster.illinois.edu,106,1,intra,44263,354104,20,3.617137500e-05,9789.6196
85,ccc0391.campuscluster.illinois.edu,106,1,intra,44972,359776,20,3.655660000e-05,9841.6155
85,ccc0391.campuscluster.illinois.edu,106,1,intra,45692,365536,20,3.681057500e-05,9930.1899
85,ccc0391.campuscluster.illinois.edu,106,1,intra,46424,371392,20,3.728545000e-05,9960.7756
85,ccc0391.campuscluster.illinois.edu,106,1,intra,47167,377336,20,3.803915000e-05,9919.6749
85,ccc0391.campuscluster.illinois.edu,106,1,intra,47922,383376,20,3.849250000e-05,9959.7584
85,ccc0391.campuscluster.illinois.edu,106,1,intra,48689,389512,20,3.870815000e-05,10062.7904
85,ccc0391.campuscluster.illinois.edu,106,1,intra,49469,395752,20,3.974510000e-05,9957.2526
85,ccc0391.campuscluster.illinois.edu,106,1,intra,50261,402088,20,4.033172500e-05,9969.5215
85,ccc0391.campuscluster.illinois.edu,106,1,intra,51066,408528,20,4.145557500e-05,9854.5974
85,ccc0391.campuscluster.illinois.edu,106,1,intra,51884,415072,20,4.190842500e-05,9904.2615
85,ccc0391.campuscluster.illinois.edu,106,1,intra,52715,421720,20,4.226585000e-05,9977.7953
85,ccc0391.campuscluster.illinois.edu,106,1,intra,53559,428472,20,4.316880000e-05,9925.5018
85,ccc0391.campuscluster.illinois.edu,106,1,intra,54416,435328,20,4.343780000e-05,10021.8704
85,ccc0391.campuscluster.illinois.edu,106,1,intra,55287,442296,20,4.445747500e-05,9948.7432
85,ccc0391.campuscluster.illinois.edu,106,1,intra,56172,449376,20,4.469417500e-05,10054.4646
